1,0,"""longitude""","""latitude""
"
2,2690,-118.01216167417897,"33.945449468061106
"
2,2691,-117.85809660077639,"33.82110311248997
"
2,2692,-117.93750849510981,"33.998913051700356
"
2,2693,-117.96421285359554,"33.88871564445256
"
2,2694,-117.96405684770104,"33.95424908469808
"
2,2695,-117.990562472879,"33.91342830985276
"
2,2696,-117.9309739026826,"33.99477782794916
"
2,2697,-117.90239726422278,"33.86230444462495
"
2,2698,-118.00115415513233,"33.794042514276384
"
2,2699,-118.14715456702831,"33.807978869201484
"
2,2700,-118.10655432958742,"33.990824568315695
"
2,2701,-118.09110766302086,"33.89548284386997
"
2,2702,-118.19633375058865,"33.89506750245217
"
2,2703,-117.9368923625153,"33.8033481001901
"
2,2704,-117.98416762689449,"33.95903079650037
"
2,2705,-117.95456828406672,"33.97630017602488
"
2,2706,-117.89489434821458,"33.95696454743663
"
2,2707,-118.14737660741243,"33.93416173059158
"
2,2708,-118.06470059054027,"33.914840773594996
"
2,2709,-117.8597377891497,"33.79692793740766
"
2,2710,-118.01503137500251,"33.88817657978756
"
2,2711,-118.0567238261133,"33.826683965304454
"
2,2712,-118.18855617856421,"33.850193486964635
"
2,2713,-118.1081657108762,"33.98960115296829
"
2,2714,-117.88471887058519,"33.85060242606932
"
2,2715,-117.8734631198796,"33.949820189690236
"
2,2716,-117.98090429072529,"33.81491416666288
"
2,2717,-118.1857599564196,"33.90797027454056
"
2,2718,-117.99689695733774,"33.82013698291492
"
2,2719,-118.06685340040801,"33.91682433382694
"
2,2720,-117.88916784589253,"33.79614794220066
"
2,2721,-118.0443041076233,"33.93879487389723
"
2,2722,-117.99936290583403,"33.855998173903934
"
2,2723,-118.10440288439709,"33.78761397167258
"
2,2724,-118.07305345063877,"33.91436332960589
"
2,2725,-118.15866648584125,"33.849312223198325
"
2,2726,-118.2003578323228,"33.880372589308145
"
2,2727,-118.00584619539862,"33.86761085192921
"
2,2728,-118.16708949203023,"33.87968132359949
"
2,2729,-118.16293265044999,"33.89454554926373
"
2,2730,-118.20252250591541,"33.93751624931628
"
2,2731,-118.06111510119673,"33.91988065933019
"
2,2732,-117.94100742184266,"33.97226143421783
"
2,2733,-118.13377534273761,"33.96175976939816
"
2,2734,-118.05550928952621,"33.916405465266166
"
2,2735,-118.1830014587619,"33.89349477082265
"
2,2736,-118.1420217241708,"34.00704470187768
"
2,2737,-117.94545502107717,"33.862744861861486
"
2,2738,-117.96500333501896,"33.93622651384305
"
2,2739,-118.02964795618198,"33.83662894856591
"
2,2740,-118.0001589273476,"33.911459036100446
"
2,2741,-118.05845210936057,"33.901221257084515
"
2,2742,-117.98621282771047,"33.78963577721663
"
2,2743,-117.96627433844702,"33.90144506099927
"
2,2744,-117.92201237668222,"33.885017439733865
"
2,2745,-117.9750049863898,"33.867500216549885
"
2,2746,-118.17280178373726,"33.99798990557168
"
2,2747,-118.11910292250629,"33.8143692454667
"
2,2748,-117.96700635634828,"34.00142607032598
"
2,2749,-117.8920941161338,"33.93944694584325
"
2,2750,-118.20600486900994,"33.96217503248738
"
2,2751,-117.95229884607771,"33.93203169312143
"
2,2752,-117.92147710269936,"33.99932151325955
"
2,2753,-118.20614916195338,"33.80841586281824
"
2,2754,-118.01400013317546,"33.97113451584223
"
2,2755,-117.90712725076882,"33.8181885163791
"
2,2756,-118.06536566383602,"33.96558431048082
"
2,2757,-118.16149297726847,"33.81792236655521
"
2,2758,-117.87525031937565,"33.86828412610617
"
2,2759,-118.05425621805483,"33.8036181555112
"
2,2760,-118.03060303724658,"33.790479296788064
"
2,2761,-117.88741092299982,"33.86969261736383
"
2,2762,-118.12082161725591,"33.94687168603799
"
2,2763,-118.14640292503782,"33.92351202584616
"
2,2764,-118.05021933839996,"33.825762409209354
"
2,2765,-118.0304997059309,"33.823522696986245
"
2,2766,-117.88568934146427,"33.85029869949305
"
2,2767,-118.0488936075192,"33.898875194796744
"
2,2768,-118.11483829508758,"33.94007827610301
"
2,2769,-117.97509877954258,"33.831573379895595
"
2,2770,-117.96727841038296,"33.96387469956899
"
2,2771,-118.07745379986065,"33.90614680294346
"
2,2772,-118.11094724383409,"33.96252039370582
"
2,2773,-118.03154870026816,"33.97031167937783
"
2,2774,-118.18167704194562,"33.963310760936366
"
2,2775,-118.17247898091807,"33.86354599004255
"
2,2776,-117.97521792109947,"33.969671650380526
"
2,2777,-118.05726392675527,"33.87272691417147
"
2,2778,-117.87832763783892,"33.82750007924098
"
2,2779,-118.00634873366309,"33.85876682056943
"
2,2780,-118.0042282320281,"33.924451873968295
"
2,2781,-117.99452355452156,"33.848299668117654
"
2,2782,-118.1846013888781,"33.959304647910244
"
2,2783,-118.11187681289968,"33.88909863406801
"
2,2784,-118.17897536486251,"33.79554126318024
"
2,2785,-118.05590677616112,"33.836087449946525
"
2,2786,-118.07789098089458,"33.82426544479548
"
2,2787,-117.96561562668518,"33.88020045276352
"
2,2788,-117.94983489496072,"33.87810523420777
"
2,2789,-118.04811805212036,"33.925712346373935
"
2,2790,-118.13179244204947,"33.85940284927916
"
2,2791,-117.9622397421281,"33.90259955545336
"
2,2792,-117.90404828684466,"33.91816913940133
"
2,2793,-118.05332530805101,"33.9724232336912
"
2,2794,-117.9743328602936,"33.937450919944034
"
2,2795,-118.13854770678415,"33.79954550790063
"
2,2796,-117.8995907251148,"34.00252614235714
"
2,2797,-118.17293858960643,"33.86719479506865
"
2,2798,-118.00238839487037,"33.9588782493876
"
2,2799,-118.1990432152829,"33.96065711168886
"
2,2800,-117.95449288826299,"33.85199788518866
"
2,2801,-117.95510563585513,"33.94831781481952
"
2,2802,-118.1166748428109,"33.95829234470039
"
2,2803,-117.91751627953717,"33.80069982378904
"
2,2804,-118.03604648016864,"33.91373351513753
"
2,2805,-118.1330031933417,"33.888080831932584
"
2,2806,-117.96583542828465,"33.87122800798697
"
2,2807,-118.03413670465065,"33.96165667758116
"
2,2808,-118.00849645935943,"33.80824422276679
"
2,2809,-118.01425138500562,"33.8166470784942
"
2,2810,-118.10982199566975,"33.80480023218907
"
2,2811,-117.98994310428768,"33.930555849419875
"
2,2812,-118.09841365536757,"33.98862627848598
"
2,2813,-117.914150731612,"33.97018270690606
"
2,2814,-118.06499596949345,"33.93051505158743
"
2,2815,-117.92312113933019,"33.9927855098852
"
2,2816,-117.94520302253207,"33.83124639993723
"
2,2817,-117.89723008053275,"33.95340260864281
"
2,2818,-118.18046113147398,"33.995957024103234
"
2,2819,-118.01138657757119,"33.854912209908655
"
2,2820,-117.93330546070123,"34.005932350799114
"
2,2821,-117.97108473154127,"33.97466558655328
"
2,2822,-117.98779052477595,"34.00498870931939
"
2,2823,-118.05644744601067,"33.97155772540406
"
2,2824,-118.00058598465422,"33.94506521017262
"
2,2825,-118.20157916878955,"33.82700073003413
"
2,2826,-117.94788462055614,"33.97714834982056
"
2,2827,-117.87992720745541,"33.811318774828734
"
2,2828,-118.17122037642835,"33.90091403614201
"
2,2829,-118.11084039180575,"33.81620609188536
"
2,2830,-118.07667003788578,"33.848608701025235
"
2,2831,-117.96021753794668,"33.96063842403884
"
2,2832,-118.1339554058207,"33.86268120650253
"
2,2833,-117.89781918335179,"33.91437608709117
"
2,2834,-118.01201820781712,"33.86574886894141
"
2,2835,-117.94771376364285,"33.952587310708246
"
2,2836,-117.92270678890492,"33.926730463223294
"
2,2837,-118.15350401822157,"33.900144079639766
"
2,2838,-118.11542338868445,"33.83129313504588
"
2,2839,-118.11403400811363,"33.85126084225844
"
2,2840,-118.0489428055988,"33.883272069944134
"
2,2841,-118.18464722181805,"33.93259524837527
"
2,2842,-117.96838304706758,"33.803432656929324
"
2,2843,-117.93432113391295,"33.87024842561936
"
2,2844,-117.98735376830119,"33.82640131138648
"
2,2845,-118.18574128188368,"33.81005884079844
"
2,2846,-118.13434697708327,"33.96321322003792
"
2,2847,-118.14689098465283,"33.88105841832103
"
2,2848,-117.90448646123703,"33.998234213050225
"
2,2849,-118.07466202831714,"33.79797889171921
"
2,2850,-118.169190763001,"33.95964349523261
"
2,2851,-118.08495945429844,"33.96670829278658
"
2,2852,-118.139685609478,"33.7989003109288
"
2,2853,-117.88564716467005,"33.936159556887326
"
2,2854,-117.91034095565003,"33.84964245810838
"
2,2855,-118.16447605544204,"33.81305182221284
"
2,2856,-117.9486101497018,"33.81372936321434
"
2,2857,-117.96994795831925,"33.85245591097448
"
2,2858,-117.85916892580376,"33.813914149987724
"
2,2859,-118.16617928123279,"33.83331199919624
"
2,2860,-118.06022049359035,"33.936695590023795
"
2,2861,-117.93140387615979,"33.897286636348824
"
2,2862,-118.04748347884498,"33.880652288238
"
2,2863,-117.95033843726556,"33.89747706739997
"
2,2864,-118.03860558067345,"33.82206775872297
"
2,2865,-117.8645439638149,"33.89337029663398
"
2,2866,-117.90019850751439,"33.98441644294541
"
2,2867,-118.20547714472237,"33.933670638196254
"
2,2868,-118.21074653720932,"33.93166408593997
"
2,2869,-118.14952466813116,"34.003062034099244
"
2,2870,-118.08639796319625,"33.849984810174234
"
2,2871,-117.92743783137445,"33.843379880013615
"
2,2872,-118.00896637100621,"33.96282683524086
"
2,2873,-118.1751554706128,"33.861890559039104
"
2,2874,-117.89058230666359,"33.88742634575497
"
2,2875,-117.87603777923657,"33.991919152630985
"
2,2876,-118.06032764601561,"33.840397179265985
"
2,2877,-117.86718215641453,"33.85390470248238
"
2,2878,-117.98172337179285,"33.79834224434151
"
2,2879,-118.03188221291525,"33.892645413578414
"
2,2880,-118.19552515639006,"33.805909573527
"
2,2881,-117.9278063835372,"33.8024525492894
"
2,2882,-118.08334022675616,"34.00550337276569
"
2,2883,-117.99594396142643,"33.92293267987188
"
2,2884,-117.89762554549851,"33.943451767152254
"
2,2885,-117.91743781469198,"33.954353731539115
"
2,2886,-117.90179996417545,"33.91156076128319
"
2,2887,-118.09709164855,"33.79120569563471
"
2,2888,-118.05823931270658,"33.94019700235346
"
2,2889,-117.86865506625412,"33.93702120624645
"
2,2890,-117.99857863902419,"33.833552930348695
"
2,2891,-118.07384766515207,"33.952841764644205
"
2,2892,-117.93597609386943,"33.85387768218899
"
2,2893,-118.04930236537108,"34.0027338647818
"
2,2894,-117.91871498946288,"33.99961835064191
"
2,2895,-118.02596517426798,"33.91732791052388
"
2,2896,-118.15724828862038,"33.85974902475529
"
2,2897,-117.94702104761946,"33.96070526790158
"
2,2898,-118.0575536615844,"33.86402265950403
"
2,2899,-117.87824063328523,"33.86158199171416
"
2,2900,-118.14692011644375,"33.92251808297118
"
2,2901,-118.08158165781555,"33.95349942383644
"
2,2902,-118.15386758725963,"33.80533192939335
"
2,2903,-117.97536502430651,"33.85206249766836
"
2,2904,-117.92009148900472,"33.84105464530094
"
2,2905,-117.89231064344513,"33.87285296342191
"
2,2906,-117.8826065613438,"33.95869000842126
"
2,2907,-118.16100700431655,"33.82607741468948
"
2,2908,-117.93974414118642,"33.796169137443165
"
2,2909,-118.20957837015531,"33.9200792549616
"
2,2910,-118.19292726602654,"33.83806590715255
"
2,2911,-117.86060831343556,"33.869479210573175
"
2,2912,-117.90365410789184,"33.97117980373702
"
2,2913,-118.04790486709335,"33.88394693172753
"
2,2914,-117.85877629821191,"33.953621657933546
"
2,2915,-117.93426991192965,"33.95418777783957
"
2,2916,-117.99880946646257,"33.84598553436366
"
2,2917,-117.98505288457272,"33.982268310060036
"
2,2918,-117.97666234265837,"33.87251092813431
"
2,2919,-118.15536338174832,"33.90359512213289
"
2,2920,-117.89377397521841,"33.81866922822792
"
2,2921,-117.86264353452357,"33.92276155404234
"
2,2922,-117.86049536923807,"33.99014166053932
"
2,2923,-118.17226271954277,"33.79853664173045
"
2,2924,-117.96976472268942,"33.94462879317258
"
2,2925,-117.95565448678991,"33.85217570137921
"
2,2926,-118.15485007270247,"33.931979769780924
"
2,2927,-118.09481350630284,"33.918408273591254
"
2,2928,-117.99500762188913,"33.94354737795765
"
2,2929,-118.2092443282587,"33.84731681922097
"
2,2930,-118.17241532283856,"33.939775430379164
"
2,2931,-118.00532754083922,"33.82418259715316
"
2,2932,-118.0348427771265,"33.926635972889066
"
2,2933,-118.18874773040936,"33.83411117751178
"
2,2934,-117.94664592826356,"33.89171949889392
"
2,2935,-118.19351598036609,"33.92370300929039
"
2,2936,-117.87356273148988,"33.928639392634565
"
2,2937,-117.95461098325045,"33.809044314025705
"
2,2938,-118.02908244854045,"33.878329662255105
"
2,2939,-117.91333581905664,"33.793794245536354
"
2,2940,-117.95356643216302,"33.81739199760956
"
2,2941,-117.88402556847035,"33.99878556198593
"
2,2942,-118.02007594155444,"33.86761169858202
"
2,2943,-117.8923715797415,"33.88375815306677
"
2,2944,-117.87526016792235,"33.909748149148385
"
2,2945,-118.19642707355268,"34.00143388317041
"
2,2946,-118.0341858986054,"33.9276712708466
"
2,2947,-118.01722972466627,"33.99151025646088
"
2,2948,-118.15359060031393,"33.97965364744677
"
2,2949,-117.93483410723964,"33.9456419212328
"
2,2950,-118.00502102955672,"33.939431872258886
"
2,2951,-117.8715895998066,"33.85611676352004
"
2,2952,-117.97405446253255,"33.81819934835976
"
2,2953,-117.93394053364845,"33.871492837544665
"
2,2954,-118.08037978328072,"33.9566844848504
"
2,2955,-118.00418434071148,"33.796917233498625
"
2,2956,-118.15211686836716,"33.938475661171275
"
2,2957,-117.89240195001365,"33.86787288895298
"
2,2958,-118.1301211622466,"33.98643460793901
"
2,2959,-118.14957013727833,"33.95427785955644
"
2,2960,-118.19318755181655,"33.954736679116806
"
2,2961,-118.02155826726404,"33.79174033892093
"
2,2962,-118.18877787890493,"33.79629098037664
"
2,2963,-118.15558772600436,"33.8449853224789
"
2,2964,-118.01877469542615,"33.89850143572546
"
2,2965,-117.87736584623794,"33.81565339111557
"
2,2966,-117.95244384415008,"33.876426200455974
"
2,2967,-118.03577794366412,"33.81096496965649
"
2,2968,-118.20991956401024,"33.85534338889208
"
2,2969,-118.15766887272707,"33.887439385640434
"
2,2970,-118.15052250909865,"33.81471822422842
"
2,2971,-118.17769278351963,"33.936170008109066
"
2,2972,-118.05238157807747,"33.92312516200309
"
2,2973,-118.00358314728659,"33.816122017047576
"
2,2974,-117.95415146486772,"33.92405419678851
"
2,2975,-117.87270393944472,"33.858112630136816
"
2,2976,-117.9600391825446,"33.820080905754466
"
2,2977,-117.97079781393388,"33.85978935675638
"
2,2978,-118.05507393571123,"33.814257032562615
"
2,2979,-117.93383061716752,"33.99757809081227
"
2,2980,-117.92751020706336,"33.87761405738537
"
2,2981,-117.87628331635482,"33.98190989572878
"
2,2982,-117.95346780065476,"33.84178463315194
"
2,2983,-118.07711818656013,"33.95586973034333
"
2,2984,-118.1183148667941,"33.7882480936096
"
2,2985,-118.19524863893263,"33.84399265708232
"
2,2986,-117.86880158993972,"33.93927899130585
"
2,2987,-118.14593742171957,"33.82125425825987
"
2,2988,-117.93868251042863,"33.82570741886952
"
2,2989,-118.20567136079066,"33.83972270806465
"
2,2990,-118.03914392729901,"33.9113550396493
"
2,2991,-118.05915359803687,"33.826806327941455
"
2,2992,-118.03636807877075,"33.91093056708029
"
2,2993,-118.16176548583125,"33.95683538713799
"
2,2994,-118.10064774493273,"33.83789122225892
"
2,2995,-118.12254207665259,"33.81710744500223
"
2,2996,-118.07131684897769,"33.88632161529104
"
2,2997,-118.03479057029816,"33.89162988781867
"
2,2998,-118.19657668272522,"33.94775727614001
"
2,2999,-117.93180180102352,"33.989873381598805
"
3,0,-118.17991580935134,"33.819216048076676
"
3,1,-117.87907468155235,"33.943237050583114
"
3,2,-118.20698115869192,"33.96634985575146
"
3,3,-118.16529469894499,"33.893669972476204
"
3,4,-118.16238303456365,"33.80638370851953
"
3,5,-118.09146495830154,"33.889396032379196
"
3,6,-118.01547170327869,"33.83759528455663
"
3,7,-117.91787240229368,"33.87046984814896
"
3,8,-118.09401149253657,"33.795493763204306
"
3,9,-118.03146174017097,"33.83955894732244
"
3,10,-118.03034935765629,"33.88700809451365
"
3,11,-118.1669225663668,"33.955603863333664
"
3,12,-117.94585041237097,"33.838933368425984
"
3,13,-117.97362552637736,"33.96465399959091
"
3,14,-118.11972984131855,"33.887537666716284
"
3,15,-118.02079807912357,"33.878801699501054
"
3,16,-118.0682341772156,"33.86702208975449
"
3,17,-117.94607714053322,"33.937226213233465
"
3,18,-118.20208823029415,"33.796858646582876
"
3,19,-117.87049084516197,"33.795522553054504
"
3,20,-118.12071275680765,"33.82644501486281
"
3,21,-118.13825969312104,"33.89306947003587
"
3,22,-118.20204753042043,"33.88056292618081
"
3,23,-117.97371195006342,"33.80696401467764
"
3,24,-117.9407363178834,"33.81457478540411
"
3,25,-118.00794262154845,"33.83427213902662
"
3,26,-118.2103074698345,"33.90303479099629
"
3,27,-117.91240696249278,"33.85517456337856
"
3,28,-118.0654165721003,"33.959848898651785
"
3,29,-118.13671306290301,"33.78793031239082
"
3,30,-118.09831793830077,"33.79979257852038
"
3,31,-118.12368634897115,"33.834508691889944
"
3,32,-117.981605148501,"33.788847039198345
"
3,33,-118.00401187195715,"33.79557556226278
"
3,34,-118.07707104370924,"33.990102496689694
"
3,35,-117.91401917746303,"33.95790341345568
"
3,36,-117.90337180283271,"33.989718244400066
"
3,37,-118.09993632105595,"33.99681954358526
"
3,38,-117.86197001245363,"33.85403328062445
"
3,39,-118.01755559837463,"33.970246806094416
"
3,40,-117.95688487043049,"33.84474165932474
"
3,41,-118.03251208715649,"33.81499997436055
"
3,42,-118.01350797609254,"33.97174742976664
"
3,43,-117.86593682629265,"33.919309564123004
"
3,44,-118.03674355740743,"33.8323836564179
"
3,45,-117.87805868553217,"33.92091665053834
"
3,46,-118.12249202166569,"33.862258138978554
"
3,47,-118.0391993921568,"34.00621548494313
"
3,48,-117.99520888015303,"33.893408091206474
"
3,49,-117.93484783469869,"33.818935525656244
"
3,50,-117.86343997079307,"34.006153769171675
"
3,51,-117.93732208781816,"33.99551782604255
"
3,52,-118.12223752808767,"33.90267960326748
"
3,53,-117.89154387693735,"33.97920254313879
"
3,54,-118.11578527301745,"33.87158678068764
"
3,55,-118.03649333777099,"33.83600964268572
"
3,56,-118.19774077569265,"33.89058893903557
"
3,57,-118.08580944442676,"33.95295362529678
"
3,58,-118.11225276549135,"33.97197113420443
"
3,59,-117.88698390235122,"33.87798138589898
"
3,60,-118.19630499301458,"33.88778323725127
"
3,61,-118.1172962550474,"33.87729164093035
"
3,62,-117.90091597659101,"33.93616229620124
"
3,63,-118.08333642100261,"33.96928424078829
"
3,64,-117.96438781910418,"33.9995833192599
"
3,65,-118.112892629908,"33.86606303510571
"
3,66,-118.08272585690636,"33.87442594546909
"
3,67,-117.87235038349205,"33.84653845464358
"
3,68,-118.00819206181716,"33.939457896618634
"
3,69,-117.89916163087452,"33.88193371766713
"
3,70,-117.94524672777774,"33.93805873951895
"
3,71,-118.12508541676755,"33.89925453640188
"
3,72,-118.07834244004633,"33.839576595265115
"
3,73,-117.88209857695018,"33.89946675386198
"
3,74,-118.18749169573692,"34.00086052203044
"
3,75,-118.16155012420724,"33.99464035778285
"
3,76,-118.1565301928064,"33.806313400332606
"
3,77,-118.10727608071777,"33.947372384194736
"
3,78,-117.97247386805812,"33.93183221121813
"
3,79,-117.93485150149397,"33.81345056974651
"
3,80,-118.1691413766871,"33.82645982274836
"
3,81,-118.10494376256253,"33.79143932647897
"
3,82,-118.139820374443,"33.95642628264595
"
3,83,-118.2058508811072,"33.845359418470956
"
3,84,-117.96462588755584,"33.83807210161494
"
3,85,-118.1741282194241,"33.91260355121382
"
3,86,-118.15230026264422,"34.000911564484596
"
3,87,-118.09851847130979,"33.93550983011255
"
3,88,-118.11281457920552,"33.82375313866645
"
3,89,-118.16297384457461,"33.84986016337348
"
3,90,-118.08947807076734,"33.84117221602188
"
3,91,-118.07952287404675,"33.831766428037966
"
3,92,-118.0894708262323,"33.80021227365603
"
3,93,-117.94624251141973,"33.81643457108584
"
3,94,-117.96062912753554,"33.83955366365309
"
3,95,-118.022965580132,"33.95200104495309
"
3,96,-118.18026041627873,"33.80316511390329
"
3,97,-118.01066306698196,"33.83979418415817
"
3,98,-117.9791945449338,"33.89283689920259
"
3,99,-118.11614634439772,"33.86652415568258
"
3,100,-118.08052264908464,"33.914016201003875
"
3,101,-118.15157576275932,"33.86371124323538
"
3,102,-118.0594401974404,"33.81608404682363
"
3,103,-117.86590981378075,"34.005302449629795
"
3,104,-117.96057616225956,"33.898334177419805
"
3,105,-118.1047711987424,"33.79887772961288
"
3,106,-118.00749426637665,"33.89648746392407
"
3,107,-117.91883922025482,"33.826088603722354
"
3,108,-118.20036297138608,"33.79619073327793
"
3,109,-117.99941717957033,"33.80049074647483
"
3,110,-118.20968612283006,"33.93176130027664
"
3,111,-118.19395997428359,"33.83830433100913
"
3,112,-118.15394848291068,"33.95020573538494
"
3,113,-118.13817858036553,"33.88448335156556
"
3,114,-117.93626886174225,"33.813707303319276
"
3,115,-118.1049053953147,"33.805587405190074
"
3,116,-117.94159607306885,"33.8018856775445
"
3,117,-118.08048626588361,"33.93081708234528
"
3,118,-117.9910460706699,"33.816690570947934
"
3,119,-118.18568098838301,"33.98395494530356
"
3,120,-118.15508755194183,"33.84044724012127
"
3,121,-118.06660743890818,"34.00631065275816
"
3,122,-117.88986554512097,"33.99599362983029
"
3,123,-118.02808822113796,"33.8699184353175
"
3,124,-118.14349274365077,"33.93606333027514
"
3,125,-118.10026530336917,"33.85632087639433
"
3,126,-117.93805897350101,"33.948673459509436
"
3,127,-118.0837568705275,"33.809644966898
"
3,128,-117.91050021743105,"33.99141322143574
"
3,129,-118.03510472156131,"33.83521956952878
"
3,130,-118.17148132027194,"33.94283817108231
"
3,131,-118.03349665288656,"33.89578345983555
"
3,132,-117.9623528400998,"33.823878530265276
"
3,133,-118.022434489172,"33.90131120458234
"
3,134,-118.09594211010013,"33.95351479446411
"
3,135,-117.96571535026317,"33.82677301031015
"
3,136,-117.97711232330155,"33.81315318850458
"
3,137,-118.10601384972246,"33.965547876647
"
3,138,-117.93152056524667,"33.82115378836726
"
3,139,-118.2051345784862,"33.87157997997768
"
3,140,-118.01117913540074,"33.806924256249204
"
3,141,-117.96956444196343,"33.906600222729004
"
3,142,-118.0267414900373,"33.98166123952202
"
3,143,-117.99735167013189,"33.793029473904184
"
3,144,-118.11276572123786,"33.98071108129892
"
3,145,-118.11189589326544,"33.9065930042467
"
3,146,-118.08995436088938,"34.000130643091346
"
3,147,-118.15719697295049,"33.91033743580885
"
3,148,-118.1303461641497,"33.99795721745855
"
3,149,-117.95400296535755,"33.87016686559896
"
3,150,-118.11542227810003,"33.87050215154377
"
3,151,-118.07178705542044,"33.87589321207713
"
3,152,-118.02662919781147,"33.863511959263064
"
3,153,-117.94829749432107,"33.914893574845784
"
3,154,-118.2037143329447,"33.807734072306374
"
3,155,-117.92125417208236,"33.979663405653746
"
3,156,-117.9937934029363,"33.80662345216903
"
3,157,-117.877145016979,"33.87312741972882
"
3,158,-117.8820054181943,"33.995464849179875
"
3,159,-117.97727495972121,"33.88808302870598
"
3,160,-118.10772877072554,"33.872123306278624
"
3,161,-118.18203823095028,"34.00182648954131
"
3,162,-118.01754821060366,"33.85213714222641
"
3,163,-117.96373023815235,"33.95743234269731
"
3,164,-118.16022589678964,"33.800475623731906
"
3,165,-117.98106458726454,"33.79663470699832
"
3,166,-118.13777822745901,"33.979429188847064
"
3,167,-118.19012920766393,"33.98511724308498
"
3,168,-117.98227187950441,"33.95759740268203
"
3,169,-118.04692915994465,"33.88358421887256
"
3,170,-118.03188623023493,"33.906253497704064
"
3,171,-118.14548316825226,"33.88982643604278
"
3,172,-117.87270656997752,"33.8589940815456
"
3,173,-117.93168612790392,"33.903211701037165
"
3,174,-118.04052827721193,"33.89476863173931
"
3,175,-118.05014721915786,"33.87448295212552
"
3,176,-118.02667979824778,"33.9177757133828
"
3,177,-118.11455617832735,"33.94494414624308
"
3,178,-117.98950156116408,"33.835578103912326
"
3,179,-118.09723744537261,"33.93167100464081
"
3,180,-118.07752764200131,"33.90293724266757
"
3,181,-117.86683122329681,"33.98573860525109
"
3,182,-118.12773592928947,"33.99308603263358
"
3,183,-117.95082845322108,"33.836791209575246
"
3,184,-117.87859393466377,"33.867346728552285
"
3,185,-118.00454696595118,"33.90162047498202
"
3,186,-118.09962022001332,"33.97410553451258
"
3,187,-118.14595296597211,"33.90772840809399
"
3,188,-118.16015779860243,"33.92895844860383
"
3,189,-118.16943595593669,"33.97695458360322
"
3,190,-117.86935407857155,"33.940486497212
"
3,191,-117.92414192326571,"33.9996713558759
"
3,192,-117.98224952958026,"33.82546136838398
"
3,193,-118.19931683764301,"33.832933874422345
"
3,194,-118.11567924990058,"33.82277157822327
"
3,195,-118.0140446741316,"33.877553138942325
"
3,196,-118.13843278848668,"33.940460726987595
"
3,197,-117.97715755971507,"33.93100355910769
"
3,198,-118.03169969230123,"33.92204010826848
"
3,199,-118.10855712119803,"33.841218346443696
"
3,200,-118.13200265205943,"33.8929782540126
"
3,201,-118.1238269189564,"33.92929619002379
"
3,202,-117.94311159186076,"33.81869017740295
"
3,203,-117.91830364431993,"33.838583069662285
"
3,204,-118.15073168998636,"33.87291437795679
"
3,205,-117.93927760644836,"33.98480122659174
"
3,206,-118.00013726321441,"33.87446472860755
"
3,207,-118.16932674337646,"34.004390827053726
"
3,208,-118.05274784104535,"33.988965356931786
"
3,209,-118.17951779522096,"33.834129782656966
"
3,210,-117.90470343647121,"33.863521167154396
"
3,211,-118.1052137819547,"33.86353722586352
"
3,212,-117.98865575393182,"33.96182206272928
"
3,213,-118.07077018974404,"34.001855569559744
"
3,214,-117.93967306344422,"33.85181919227603
"
3,215,-118.11486890076057,"33.92395002717361
"
3,216,-118.14221243954742,"33.87174659258192
"
3,217,-118.1310888632607,"33.801418307660896
"
3,218,-118.19918464356178,"33.93765760446263
"
3,219,-118.07541231296989,"33.912636237552825
"
3,220,-118.18606953921383,"33.81929657016471
"
3,221,-117.91872673755701,"33.82568446335149
"
3,222,-117.94552450656599,"33.98346334653108
"
3,223,-118.04406091617818,"33.870782538567326
"
3,224,-118.11550233322887,"33.85477656579237
"
3,225,-118.05329767138458,"33.806221843100495
"
3,226,-118.01124324255709,"33.89888709268866
"
3,227,-118.05573432692032,"33.80380582987473
"
3,228,-118.06954336908377,"33.97244772962618
"
3,229,-117.87409537252971,"33.940316212317356
"
3,230,-118.10814209761689,"33.80163136479139
"
3,231,-117.93558993052999,"33.96041209982111
"
3,232,-117.94559445825462,"33.80203338973046
"
3,233,-118.03062676069602,"33.86243724831744
"
3,234,-117.9795321416869,"33.854141617800266
"
3,235,-118.11057158525612,"33.90751440071386
"
3,236,-118.1526894907349,"33.9576310772315
"
3,237,-117.94542195557601,"33.93745649055887
"
3,238,-118.19066369007858,"33.843733550515125
"
3,239,-118.2059887117568,"33.89534406480063
"
3,240,-117.9391902031317,"33.99856885359654
"
3,241,-118.20376658546618,"33.86688034272293
"
3,242,-118.08995507820555,"33.86298146943505
"
3,243,-118.03661772067309,"33.98182771633434
"
3,244,-117.92591408168633,"33.920700241162685
"
3,245,-118.01871159996882,"33.98354087260431
"
3,246,-117.86643854776558,"33.90390118978605
"
3,247,-118.09213203374325,"33.804070562679684
"
3,248,-118.04342334734264,"33.84415488255829
"
3,249,-117.94117677255224,"33.99598223630816
"
3,250,-117.97598960712871,"33.87615407415271
"
3,251,-117.88431549571564,"33.995546512243216
"
3,252,-118.14674086725445,"33.82272957327601
"
3,253,-117.95614025975323,"33.80796149234295
"
3,254,-118.15241846132305,"33.81927466517379
"
3,255,-117.86875333405501,"33.99403525233261
"
3,256,-118.202885349644,"33.90192303824851
"
3,257,-117.92819121728513,"33.962853065197116
"
3,258,-118.0082047840309,"33.803542245318205
"
3,259,-117.97023923019067,"33.9911036600261
"
