"longitude"|"latitude"
-118.454452|33.73101
-118.4370945|33.731014099999996
-118.5080781|33.731021
-118.4996004|33.7310248
-118.4344626|33.731031099999996
-118.509113|33.7310373
-118.4344413|33.731046
-118.5121928|33.7310502
-118.4343633|33.7310544
-118.4344112|33.7310547
-118.4504461|33.731055
-118.4343058|33.7310635
-118.4344589|33.7310717
-118.5080898|33.7310744
-118.4995296|33.7310848
-118.4647181|33.731099
-118.4461852|33.7310999
-118.436863|33.7311006
-118.4342295|33.7311072
-118.4522975|33.7311151
-118.4994694|33.7311213
-118.4345212|33.731125899999995
-118.4799197|33.7311274
-118.5037089|33.7311341
-118.4489634|33.7311402
-118.4489606|33.7311419
-118.4459526|33.7311431
-118.4462616|33.7311547
-118.49949960000001|33.731166
-118.4527915|33.731179
-118.4421008|33.7311802
-118.4996653|33.7311852
-118.4405077|33.7311903
-118.4340352|33.7311909
-118.4618087|33.731209199999995
-118.4968169|33.731217199999996
-118.4346431|33.731223799999995
-118.4437828|33.731227
-118.448145|33.731231
-118.4616702|33.7312333
-118.4527753|33.731235999999996
-118.5093333|33.731237
-118.5100553|33.7312375
-118.4337381|33.7312402
-118.4437825|33.731241499999996
-118.4346062|33.731243
-118.4343427|33.7312447
-118.5088596|33.731249
-118.5037136|33.7312493
-118.4527981|33.7312499
-118.4336909|33.7312559
-118.4437854|33.7312576
-118.4967447|33.7312611
-118.4337501|33.7312637
-118.4965881|33.7312647
-118.4337287|33.7312657
-118.4965859|33.7312667
-118.4609063|33.7312678
-118.4527907|33.731269499999996
-118.4377185|33.731270699999996
-118.4336932|33.7312745
-118.4359998|33.7312749
-118.4496143|33.7312754
-118.4337086|33.7312782
-118.4527701|33.731284
-118.4337063|33.7312856
-118.4758853|33.73129
-118.443791|33.7312911
-118.4353734|33.7312977
-118.4336973|33.7312991
-118.5037608|33.7313007
-118.4359325|33.7313031
-118.4336965|33.7313034
-118.4336935|33.731303499999996
-118.4336969|33.7313045
-118.4210763|33.731313799999995
-118.4524449|33.7313172
-118.435526|33.731321
-118.4355826|33.731329599999995
-118.4354723|33.731336999999996
-118.4337487|33.7313549
-118.4354033|33.7313556
-118.4500603|33.7313582
-118.450915|33.731362
-118.4374597|33.7313634
-118.5001329|33.731380099999996
-118.4355961|33.7313831
-118.45608730000001|33.7313869
-118.4477275|33.7313893
-118.4482935|33.7313932
-118.4482461|33.7313938
-118.4589903|33.731398399999996
-118.4589903|33.731398399999996
-118.4355385|33.731402599999996
-118.4981321|33.7314096
-118.4496901|33.7314109
-118.4500657|33.7314112
-118.4381337|33.731412399999996
-118.4351056|33.731412899999995
-118.5000227|33.7314217
-118.4980875|33.7314347
-118.4477188|33.7314356
-118.4436136|33.731444499999995
-118.4357278|33.7314455
-118.502903|33.731448799999995
-118.4503621|33.7314523
-118.4971042|33.7314542
-118.4503564|33.7314558
-118.4350617|33.731466499999996
-118.4373841|33.7314686
-118.497251|33.7314784
-118.435846|33.731483999999995
-118.5004741|33.7314878
-118.4434929|33.7314892
-118.4640562|33.7314982
-118.4503714|33.7315059
-118.4785669|33.7315104
-118.4408263|33.731514499999996
-118.4660766|33.7315336
-118.4624426|33.7315374
-118.4347731|33.731553
-118.4347731|33.731553
-118.4404083|33.7315755
-118.4819433|33.7315772
-118.4985068|33.731589799999995
-118.434186|33.7315952
-118.4652991|33.731604499999996
-118.4485609|33.731613599999996
-118.4359028|33.7316164
-118.4366669|33.7316194
-118.4973985|33.7316198
-118.4982483|33.7316299
-118.4501909|33.7316354
-118.4897886|33.7316386
-118.47809409999999|33.7316411
-118.4536399|33.7316469
-118.4919385|33.7316481
-118.4483655|33.7316558
-118.4501907|33.7316619
-118.4977882|33.731662299999996
-118.4568358|33.7316846
-118.4647276|33.731687799999996
-118.4501853|33.7316912
-118.452156|33.7317095
-118.4900192|33.7317253
-118.4978386|33.7317275
-118.4978401|33.7317343
-118.5003877|33.7317481
-118.4366349|33.7317494
-118.4366975|33.731755899999996
-118.4366206|33.7317665
-118.5082724|33.7317675
-118.4406056|33.7317702
-118.5004551|33.7317758
-118.4366665|33.731777699999995
-118.5013977|33.731777699999995
-118.4406593|33.7317823
-118.4405868|33.7317963
-118.440628|33.7317974
-118.4932929|33.7317983
-118.4940817|33.7318044
-118.4497664|33.731811199999996
-118.493995|33.7318126
-118.4451634|33.7318244
-118.5112997|33.7318281
-118.4992198|33.731828199999995
-118.4451004|33.7318287
-118.4451145|33.7318314
-118.4417821|33.7318345
-118.5019849|33.7318347
-118.4367953|33.7318375
-118.445015|33.7318435
-118.4479899|33.7318475
-118.4535855|33.7318541
-118.4451127|33.7318572
-118.4379827|33.731858599999995
-118.4478709|33.7318591
-118.4780553|33.7318616
-118.4993265|33.731863
-118.4474151|33.7318631
-118.4478785|33.7318674
-118.5217707|33.7318688
-118.4929561|33.7318767
-118.43509159999999|33.7318772
-118.4368867|33.7318785
-118.5028376|33.7318798
-118.4372181|33.731887799999996
-118.5038791|33.7318884
-118.4373336|33.7319017
-118.4780316|33.7319181
-118.4929418|33.7319196
-118.4450639|33.731922999999995
-118.5039063|33.7319246
-118.5021512|33.7319574
-118.4940327|33.7319654
-118.5021365|33.7319718
-118.5083319|33.7319761
-118.4937647|33.731978999999995
-118.5019188|33.731983799999995
-118.4777677|33.7320121
-118.4776445|33.7320162
-118.4405504|33.732019799999996
-118.4402473|33.7320293
-118.5102273|33.7320304
-118.5021598|33.732036199999996
-118.4371071|33.7320458
-118.494003|33.7320467
-118.5078558|33.7320511
-118.453387|33.7320521
-118.4496817|33.732052499999995
-118.4500489|33.7320547
-118.4982828|33.7320549
-118.485797|33.732065899999995
-118.4472939|33.7320683
-118.4776357|33.7320826
-118.4533454|33.7320878
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4526162|33.732091499999996
-118.4522975|33.7320936
-118.4522975|33.7320936
-118.4776277|33.732094599999996
-118.4395736|33.732096
-118.453746|33.7321008
-118.5017837|33.7321044
-118.4449701|33.732107899999995
-118.4939921|33.7321125
-118.45341379999999|33.7321172
-118.5088221|33.732120699999996
-118.4448556|33.7321331
-118.4448446|33.7321355
-118.4472638|33.73214
-118.4472687|33.7321467
-118.4396831|33.7321491
-118.4933852|33.732149299999996
-118.4520349|33.7321507
-118.4986604|33.732152
-118.4996833|33.732158
-118.5001664|33.7321624
-118.4403862|33.7321698
-118.4777809|33.732180899999996
-118.4472444|33.7321969
-118.4998938|33.7321974
-118.4504625|33.7322348
-118.4778091|33.732241
-118.4524589|33.7322474
-118.4777039|33.732248
-118.4396598|33.7322499
-118.4370197|33.7322586
-118.4520757|33.7322728
-118.5002071|33.7322754
-118.4496919|33.732276299999995
-118.500302|33.7322766
-118.4930586|33.7322824
-118.508986|33.7322923
-118.4521801|33.7322998
-118.4790333|33.73231
-118.4820083|33.7323133
-118.4857576|33.7323135
-118.4522605|33.732314
-118.4819699|33.732322599999996
-118.4471503|33.7323368
-118.4522487|33.7323413
-118.4516909|33.7323476
-118.4521556|33.7323612
-118.4522191|33.7323681
-118.5011906|33.732368199999996
-118.4820619|33.7323784
-118.4532536|33.7324136
-118.4532536|33.7324136
-118.4781597|33.7324176
-118.4513415|33.732425899999996
-118.4922048|33.7324292
-118.5010787|33.7324321
-118.5010787|33.7324321
-118.4477629|33.732433799999995
-118.4477468|33.732454399999995
-118.4477624|33.7324628
-118.4997655|33.7325016
-118.4363949|33.7325069
-118.4970006|33.7325089
-118.5014946|33.7325155
-118.4498368|33.7325184
-118.4969483|33.7325211
-118.4483886|33.732523
-118.4989842|33.7325344
-118.4388079|33.7325527
-118.4373221|33.732565
-118.4800302|33.732568
-118.4800302|33.732568
-118.4988064|33.7325829
-118.4483933|33.732583399999996
-118.4258538|33.732588199999995
-118.4258538|33.732588199999995
-118.4258538|33.732588199999995
-118.4258538|33.732588199999995
-118.4258538|33.732588199999995
-118.446798|33.7325965
-118.4372228|33.7325981
-118.4386786|33.7326061
-118.4483854|33.7326092
-118.4520662|33.732612599999996
-118.4469221|33.7326148
-118.4372428|33.7326177
-118.4432659|33.7326221
-118.437235|33.732636299999996
-118.4432793|33.7326425
-118.4493877|33.7326541
-118.5017897|33.732658099999995
-118.4998475|33.7326623
-118.4432805|33.7326736
-118.4484284|33.732675199999996
-118.4496596|33.7326766
-118.5016872|33.7326771
-118.4991433|33.7326889
-118.4432748|33.7326902
-118.4432566|33.7326985
-118.4991428|33.7326985
-118.4821088|33.7327013
-118.4432805|33.7327096
-118.501631|33.7327109
-118.457694|33.7327124
-118.4576985|33.7327164
-118.4813684|33.732734799999996
-118.4812182|33.732735
-118.4812225|33.7327364
-118.4812194|33.7327371
-118.4989135|33.7327514
-118.4818018|33.732754299999996
-118.4389747|33.7327558
-118.4821788|33.7327584
-118.4523331|33.7327655
-118.4817854|33.7327691
-118.5019668|33.7327723
-118.4475941|33.732776199999996
-118.4465616|33.7327826
-118.4465616|33.7327826
-118.4433|33.7327826
-118.4465616|33.7327826
-118.4992451|33.7327836
-118.481245|33.7327837
-118.4432967|33.7327902
-118.498702|33.7327976
-118.4989582|33.7328006
-118.4818927|33.7328025
-118.4381387|33.7328037
-118.4817251|33.7328049
-118.4524206|33.7328075
-118.4817921|33.7328256
-118.4392994|33.732829699999996
-118.4819792|33.7328299
-118.4812593|33.7328312
-118.4572282|33.7328317
-118.457226|33.7328322
-118.4376403|33.732839399999996
-118.4370031|33.7328435
-118.5007397|33.7328553
-118.4471933|33.732859
-118.500555|33.732877699999996
-118.4520875|33.732878899999996
-118.4396196|33.7328825
-118.4359453|33.7328841
-118.5008734|33.7328958
-118.500822|33.7328972
-118.4995856|33.7328973
-118.44198|33.7329043
-118.4820926|33.7329116
-118.4419777|33.7329125
-118.4391382|33.7329254
-118.4359245|33.732926
-118.4359228|33.7329266
-118.5016667|33.7329343
-118.5004245|33.7329344
-118.4516467|33.7329357
-118.4820936|33.7329365
-118.499413|33.732937299999996
-118.4821543|33.7329378
-118.5016652|33.7329388
-118.4490876|33.73294
-118.5018587|33.732940299999996
-118.4419849|33.7329405
-118.4994133|33.7329424
-118.5009016|33.732949
-118.5005304|33.7329534
-118.4362367|33.7329538
-118.4363049|33.732956099999996
-118.5012744|33.7329588
-118.4568244|33.7329601
-118.50127810000001|33.7329709
-118.4990669|33.7329757
-118.4995877|33.7329777
-118.4971681|33.7329869
-118.4570953|33.7329875
-118.4570954|33.732988899999995
-118.4570955|33.7329905
-118.4989423|33.7329962
-118.48498000000001|33.7330013
-118.4468301|33.7330052
-118.4405945|33.7330148
-118.4987234|33.733015699999996
-118.4491567|33.7330183
-118.5093381|33.7330213
-118.446832|33.7330219
-118.4491203|33.7330257
-118.4477129|33.733035199999996
-118.5001311|33.733035199999996
-118.4404662|33.7330401
-118.4386992|33.7330405
-118.5005249|33.733046
-118.5005265|33.733046099999996
-118.5005197|33.7330476
-118.4411121|33.7330627
-118.4467998|33.7330716
-118.4426908|33.7330743
-118.435604|33.733075899999996
-118.4516602|33.7330762
-118.4426381|33.7330774
-118.4426795|33.7330776
-118.4491733|33.7330779
-118.5007597|33.7330865
-118.5007597|33.7330865
-118.5007597|33.7330865
-118.5033897|33.733087
-118.4425467|33.7330883
-118.4464491|33.7331141
-118.501879|33.7331164
-118.50099900000001|33.733123
-118.5018255|33.7331304
-118.4407774|33.7331327
-118.5025067|33.7331332
-118.5009856|33.7331392
-118.5017958|33.7331486
-118.5023169|33.733149
-118.5023163|33.733149499999996
-118.5018323|33.7331526
-118.4462097|33.733156199999996
-118.4986232|33.733156199999996
-118.4984289|33.7331576
-118.5002761|33.7331619
-118.4804457|33.733164
-118.5001472|33.7331707
-118.4970561|33.7331828
-118.5020281|33.7331849
-118.5008162|33.7331887
-118.4450936|33.733189499999995
-118.5020142|33.7331903
-118.498383|33.7331918
-118.4464027|33.7331961
-118.5018056|33.7331978
-118.4464023|33.7331988
-118.5018302|33.7332056
-118.5004253|33.7332126
-118.5010861|33.733230899999995
-118.4465388|33.7332329
-118.478419|33.7332368
-118.5012032|33.7332379
-118.5012631|33.7332386
-118.4581133|33.733245
-118.4810228|33.7332493
-118.4371898|33.7332499
-118.5003228|33.7332607
-118.5004608|33.7332635
-118.5013555|33.7332641
-118.438986|33.7332642
-118.5015765|33.733269199999995
-118.4999839|33.7332702
-118.4812024|33.7332751
-118.5002463|33.7332841
-118.4987485|33.7332861
-118.4477358|33.7333011
-118.4568683|33.733306299999995
-118.5001659|33.7333072
-118.5015406|33.733312399999996
-118.516073|33.7333133
-118.5154348|33.7333175
-118.5006494|33.733318
-118.5023004|33.7333193
-118.5014159|33.7333211
-118.500618|33.7333231
-118.4810016|33.733323399999996
-118.4988649|33.733328799999995
-118.4394868|33.7333309
-118.4357276|33.733346499999996
-118.4966802|33.733348899999996
-118.4998827|33.733350099999996
-118.5006557|33.7333569
-118.5005663|33.7333583
-118.5003865|33.7333595
-118.5003232|33.733361
-118.5006911|33.7333664
-118.5074505|33.7333668
-118.4554237|33.7333677
-118.4987611|33.7333704
-118.4992365|33.7333745
-118.4360138|33.7333747
-118.5003901|33.7333803
-118.5003832|33.7333818
-118.443511|33.7333826
-118.5003967|33.7333832
-118.4990289|33.7333879
-118.4809706|33.733388399999995
-118.4988748|33.7333893
-118.5004189|33.7333916
-118.5014548|33.7333943
-118.5013998|33.7333955
-118.4809648|33.733398
-118.5034472|33.733405399999995
-118.5004655|33.733408499999996
-118.498803|33.7334105
-118.4503855|33.7334105
-118.5035317|33.7334122
-118.5001217|33.7334168
-118.5001217|33.7334168
-118.5001217|33.7334168
-118.5001217|33.7334168
-118.4991438|33.7334172
-118.5004303|33.7334189
-118.5034829|33.7334227
-118.478553|33.7334256
-118.49991|33.7334271
-118.4356541|33.7334488
-118.5001172|33.733453999999995
-118.5021018|33.7334654
-118.5003223|33.7334667
-118.5003378|33.733468599999995
-118.4985058|33.7334758
-118.5021557|33.7334786
-118.4997778|33.7334805
-118.500323|33.733482699999996
-118.5006481|33.733491199999996
-118.4407619|33.733499099999996
-118.4385094|33.7335056
-118.4987794|33.7335166
-118.5003174|33.7335185
-118.5020874|33.733520399999996
-118.498779|33.7335221
-118.4808192|33.7335232
-118.4987642|33.7335257
-118.4987698|33.7335264
-118.4997157|33.733528299999996
-118.4994537|33.7335324
-118.4405166|33.733535599999996
-118.4407673|33.733536099999995
-118.4986006|33.7335372
-118.4438253|33.733545899999996
-118.439338|33.733551
-118.4398829|33.7335567
-118.4805385|33.733558699999996
-118.5021586|33.7335601
-118.4398833|33.7335615
-118.43939|33.733562299999996
-118.4470989|33.733564
-118.4989673|33.7335674
-118.4255353|33.7335688
-118.4255353|33.7335688
-118.4804758|33.7335699
-118.50209|33.73357
-118.4804737|33.733571
-118.4377004|33.7335723
-118.4480373|33.733593299999995
-118.4806884|33.7335937
-118.4997366|33.7335949
-118.5002924|33.7335951
-118.5011753|33.7335996
-118.5011146|33.7335998
-118.480666|33.7336019
-118.5013519|33.7336022
-118.5022302|33.7336028
-118.4400721|33.733604
-118.50213|33.733606099999996
-118.4445942|33.7336072
-118.4446061|33.7336085
-118.4806752|33.733609
-118.4445359|33.7336106
-118.4468135|33.7336113
-118.4990085|33.7336119
-118.4989392|33.733612699999995
-118.4807016|33.733615199999996
-118.4807327|33.7336202
-118.4807625|33.733623099999996
-118.4990369|33.7336278
-118.499057|33.7336287
-118.4991925|33.7336289
-118.4990575|33.733629199999996
-118.5026582|33.7336332
-118.43845519999999|33.7336355
-118.4473795|33.7336412
-118.4807018|33.7336412
-118.4480238|33.7336427
-118.4998496|33.7336429
-118.4458997|33.7336434
-118.4471776|33.7336464
-118.5016134|33.733647
-118.4998539|33.733649
-118.5021615|33.7336491
-118.5017644|33.733650999999995
-118.5017854|33.733653499999996
-118.5021451|33.7336635
-118.4990949|33.7336672
-118.5021876|33.7336693
-118.5004633|33.7336725
-118.4971878|33.7336794
-118.4471726|33.7336835
-118.4373833|33.7336849
-118.50026629999999|33.7336885
-118.5022385|33.7336909
-118.499853|33.733696699999996
-118.5002315|33.733701499999995
-118.4385477|33.733708199999995
-118.4519788|33.733726499999996
-118.5000022|33.733727
-118.5013666|33.7337369
-118.4561426|33.7337372
-118.4998028|33.733745
-118.4421237|33.733748
-118.497283|33.7337497
-118.5020377|33.7337536
-118.4968643|33.7337607
-118.5013591|33.733764699999995
-118.4384521|33.7337649
-118.4373358|33.7337665
-118.5020429|33.7337679
-118.5000233|33.733769099999996
-118.5000976|33.7337701
-118.5004232|33.7337716
-118.4799551|33.733772599999995
-118.5020357|33.7337747
-118.4490419|33.733775699999995
-118.43847|33.7337816
-118.5012786|33.7337857
-118.4453423|33.7337956
-118.4799399|33.733796
-118.5000226|33.7338028
-118.4799748|33.7338056
-118.4999755|33.7338113
-118.4447423|33.7338125
-118.499076|33.7338151
-118.4990652|33.733819
-118.4799278|33.7338213
-118.4583483|33.7338236
-118.5019281|33.7338516
-118.43930399999999|33.7338532
-118.4969482|33.733856599999996
-118.479917|33.733858
-118.4999888|33.7338586
-118.4999984|33.7338588
-118.45349590000001|33.7338616
-118.45312440000001|33.7338618
-118.4799142|33.733862699999996
-118.4786332|33.7338654
-118.44899649999999|33.733868199999996
-118.5025569|33.7338708
-118.4793925|33.733876699999996
-118.4489563|33.7338796
-118.4471193|33.7338798
-118.4787548|33.7338808
-118.5019812|33.7338813
-118.5037887|33.7338843
-118.4258538|33.733892999999995
-118.5037627|33.7338952
-118.5065791|33.733896
-118.4990663|33.7338987
-118.499016|33.7339043
-118.5038914|33.7339225
-118.50391690000001|33.7339263
-118.4998817|33.7339345
-118.4998487|33.7339348
-118.499961|33.7339566
-118.5020205|33.733961
-118.4533747|33.7339621
-118.4800264|33.733967899999996
-118.4907087|33.7339689
-118.50083910000001|33.7339707
-118.4998946|33.733973999999996
-118.4983868|33.733976299999995
-118.4489916|33.733999999999995
-118.5013713|33.734000699999996
-118.4990173|33.7340059
-118.4986075|33.73401
-118.502032|33.7340186
-118.5025135|33.734018999999996
-118.4490075|33.7340203
-118.5034577|33.7340313
-118.5020731|33.7340369
-118.4987031|33.7340442
-118.4987031|33.7340442
-118.4389326|33.7340442
-118.4388343|33.7340569
-118.4970167|33.7340601
-118.5020048|33.734061
-118.4490207|33.7340672
-118.4810464|33.734078499999995
-118.502997|33.7340788
-118.438756|33.7340886
-118.4980437|33.734094
-118.4993866|33.7340976
-118.5007788|33.7341033
-118.5000789|33.7341088
-118.4414698|33.7341143
-118.5001058|33.7341163
-118.4476467|33.7341164
-118.5010137|33.734121099999996
-118.5008313|33.734123
-118.5001984|33.7341238
-118.5001233|33.734124699999995
-118.5017701|33.734128299999995
-118.5018947|33.734128999999996
-118.4388331|33.7341335
-118.4994438|33.7341376
-118.4993488|33.7341376
-118.5001726|33.7341385
-118.5074971|33.7341388
-118.4771977|33.7341445
-118.4388389|33.7341468
-118.4387594|33.7341476
-118.4388307|33.7341477
-118.4992732|33.7341488
-118.4990652|33.734149699999996
-118.5009855|33.7341514
-118.5002632|33.734151999999995
-118.4388237|33.7341528
-118.5019239|33.7341545
-118.5016528|33.7341678
-118.4385571|33.7341715
-118.4998925|33.7341724
-118.5036769|33.7341739
-118.4998946|33.7341757
-118.4999097|33.7341763
-118.4796527|33.7341773
-118.4800617|33.7341775
-118.4386544|33.7341797
-118.4796836|33.7341845
-118.4796664|33.7341915
-118.481311|33.7341938
-118.4999214|33.734194099999996
-118.4796888|33.734194699999996
-118.5036026|33.734196999999995
-118.499923|33.7341975
-118.4480046|33.7342108
-118.4796959|33.7342163
-118.4420771|33.7342188
-118.4999097|33.734223799999995
-118.4769531|33.734227499999996
-118.4812365|33.734229299999996
-118.438771|33.7342406
-118.4981068|33.7342425
-118.5022921|33.734243299999996
-118.5016318|33.7342472
-118.5077142|33.7342514
-118.5076541|33.7342521
-118.4989734|33.734254
-118.4813193|33.7342607
-118.4991022|33.7342704
-118.4443892|33.734274
-118.5051413|33.7342744
-118.4443843|33.7342771
-118.4710714|33.734282199999996
-118.5012818|33.7342827
-118.5013126|33.7342837
-118.5012846|33.734285799999995
-118.44483579999999|33.7342881
-118.4994259|33.7342894
-118.4996353|33.7342978
-118.4996358|33.7342978
-118.5151158|33.734297999999995
-118.5015511|33.7342995
-118.4988382|33.7343019
-118.4987699|33.7343122
-118.4710115|33.7343128
-118.5021334|33.734313
-118.4996177|33.7343144
-118.5018933|33.734315699999996
-118.5018853|33.734317
-118.4420781|33.734317399999995
-118.5019165|33.7343213
-118.4709935|33.734322899999995
-118.4800613|33.7343305
-118.4996091|33.7343396
-118.501882|33.7343415
-118.4989954|33.7343432
-118.4800446|33.7343447
-118.5021385|33.734344899999996
-118.50356909999999|33.7343474
-118.4989866|33.7343476
-118.5015828|33.73435
-118.4491899|33.7343516
-118.4477023|33.7343518
-118.4479118|33.7343527
-118.4389792|33.734353299999995
-118.4389784|33.7343535
-118.5077597|33.734355199999996
-118.4711422|33.7343585
-118.4422008|33.734358799999995
-118.4794992|33.734371599999996
-118.501228|33.7343743
-118.5015993|33.7343748
-118.5023781|33.7343773
-118.4447413|33.734380099999996
-118.5033941|33.734382
-118.5033937|33.7343822
-118.5035713|33.7343822
-118.43857560000001|33.7343857
-118.4389747|33.734391099999996
-118.5015909|33.7343946
-118.5015961|33.7344006
-118.4790846|33.734408599999995
-118.5033934|33.734413599999996
-118.4990069|33.7344144
-118.447838|33.7344152
-118.498753|33.734416599999996
-118.499394|33.7344174
-118.4994351|33.7344203
-118.5038508|33.7344211
-118.5033873|33.7344283
-118.5013226|33.7344296
-118.502403|33.734432399999996
-118.5034377|33.7344325
-118.4791156|33.7344331
-118.4791139|33.7344333
-118.4993058|33.7344418
-118.47893|33.7344426
-118.5031105|33.734443
-118.5087698|33.734443999999996
-118.4788718|33.734445
-118.5016354|33.7344453
-118.479118|33.7344468
-118.5029361|33.7344493
-118.5076591|33.7344571
-118.4801412|33.7344608
-118.499709|33.7344611
-118.5034244|33.7344614
-118.5027757|33.734463399999996
-118.4791334|33.734463999999996
-118.5029492|33.7344642
-118.50368399999999|33.7344676
-118.4791662|33.7344688
-118.4992557|33.734469399999995
-118.5036828|33.7344706
-118.5027791|33.7344712
-118.479148|33.7344724
-118.502782|33.7344741
-118.4985691|33.7344797
-118.4993958|33.7344798
-118.5029352|33.7344819
-118.5037027|33.734484099999996
-118.4789009|33.734488
-118.503651|33.7344936
-118.4992204|33.7344943
-118.5023462|33.7345007
-118.4806538|33.7345059
-118.4503291|33.734515
-118.4789469|33.734515
-118.5038184|33.7345188
-118.5012337|33.734522399999996
-118.498636|33.7345238
-118.5000745|33.7345247
-118.4789586|33.734525
-118.4988632|33.7345258
-118.4993883|33.7345308
-118.4993843|33.734531
-118.5012259|33.7345347
-118.5012251|33.7345348
-118.501226|33.734535799999996
-118.5019848|33.734536999999996
-118.4991601|33.7345405
-118.4986338|33.7345433
-118.4993876|33.7345564
-118.4787718|33.7345569
-118.498623|33.734557699999996
-118.49915060000001|33.734559499999996
-118.5030166|33.734559499999996
-118.4473291|33.7345604
-118.4787782|33.7345611
-118.5030653|33.7345663
-118.5030926|33.7345742
-118.47747939999999|33.734589899999996
-118.4722465|33.7345933
-118.5014723|33.7345963
-118.4984762|33.7345985
-118.4949689|33.7346007
-118.4390081|33.7346049
-118.4675965|33.7346049
-118.4993502|33.7346074
-118.4996006|33.7346095
-118.4666401|33.734611099999995
-118.50894|33.7346134
-118.4660026|33.7346152
-118.4660026|33.7346152
-118.5024532|33.7346204
-118.4374863|33.7346292
-118.4553589|33.734630599999996
-118.4383606|33.734643999999996
-118.5030021|33.7346441
-118.499753|33.7346484
-118.5014301|33.7346486
-118.4473972|33.7346558
-118.4770956|33.734657299999995
-118.4997661|33.7346582
-118.4772229|33.7346594
-118.499528|33.7346607
-118.455138|33.7346613
-118.5067287|33.7346622
-118.4993777|33.7346654
-118.4997841|33.7346718
-118.5022409|33.7346741
-118.5000826|33.7346802
-118.4794188|33.7346898
-118.5079059|33.7346905
-118.4997518|33.7346917
-118.4791626|33.7346925
-118.4399774|33.7347026
-118.4986786|33.734704199999996
-118.4783692|33.734709699999996
-118.5013977|33.7347131
-118.5013977|33.7347131
-118.5022359|33.7347179
-118.4783421|33.7347229
-118.4992298|33.7347281
-118.4380244|33.7347288
-118.5014166|33.73473
-118.4512134|33.7347402
-118.4783935|33.7347508
-118.4436939|33.7347579
-118.4436939|33.7347579
-118.4433752|33.73476
-118.4987208|33.7347622
-118.4410561|33.7347713
-118.4988025|33.7347782
-118.4784375|33.7347811
-118.4987947|33.7347852
-118.4997616|33.7347876
-118.4482808|33.7347879
-118.5033257|33.7347891
-118.503321|33.7347903
-118.4987352|33.7347943
-118.4997352|33.7347956
-118.5071524|33.734796599999996
-118.4998139|33.7347987
-118.4985871|33.734800899999996
-118.498584|33.734802699999996
-118.438191|33.7348037
-118.4477149|33.7348037
-118.4992818|33.7348079
-118.5023632|33.734809999999996
-118.4986888|33.7348108
-118.4998753|33.7348208
-118.4782755|33.7348211
-118.5002712|33.7348216
-118.4990576|33.7348232
-118.498764|33.7348407
-118.4993081|33.7348414
-118.4579211|33.734848
-118.4989898|33.7348619
-118.5023785|33.7348829
-118.4495623|33.7348889
-118.4448075|33.734890299999996
-118.5001923|33.734893299999996
-118.5029488|33.7348972
-118.444117|33.734905499999996
-118.4445603|33.734907299999996
-118.4556906|33.734910299999996
-118.4559017|33.734915199999996
-118.4977618|33.734919399999995
-118.4989315|33.7349276
-118.4990424|33.7349333
-118.498499|33.7349374
-118.5025364|33.7349458
-118.4985666|33.734946199999996
-118.5024226|33.7349463
-118.4945211|33.7349491
-118.5031543|33.7349499
-118.5031543|33.7349499
-118.5025319|33.7349518
-118.4990371|33.734954699999996
-118.5024186|33.7349556
-118.5024244|33.7349561
-118.4985923|33.7349658
-118.4415428|33.734966
-118.4447255|33.7349709
-118.4990746|33.7349716
-118.4989513|33.7349724
-118.4421095|33.7349824
-118.5025224|33.7349902
-118.5025249|33.7349904
-118.50227|33.734990599999996
-118.5025243|33.7349928
-118.4771056|33.7349944
-118.5023797|33.7349983
-118.4977301|33.7349994
-118.502381|33.7350002
-118.5024978|33.735003999999996
-118.5023796|33.7350148
-118.5024082|33.7350171
-118.4557114|33.735020399999996
-118.5024718|33.7350219
-118.4978603|33.735024599999996
-118.5024897|33.7350247
-118.5023904|33.7350297
-118.4982139|33.7350337
-118.5021998|33.7350347
-118.502468|33.7350354
-118.4548672|33.7350412
-118.5025223|33.7350455
-118.5025553|33.735047699999996
-118.502559|33.7350499
-118.4571738|33.735052599999996
-118.4980892|33.7350572
-118.5031678|33.735058099999996
-118.4805848|33.735059
-118.5000132|33.7350621
-118.4992219|33.735062299999996
-118.4996077|33.735062899999996
-118.4985031|33.7350641
-118.47711|33.735068
-118.4998856|33.735069599999996
-118.4377792|33.7350698
-118.49799110000001|33.7350709
-118.5024734|33.7350719
-118.50238709999999|33.7350723
-118.4773136|33.735072699999996
-118.5025136|33.7350735
-118.4998773|33.7350736
-118.4979876|33.7350742
-118.5009159|33.735075699999996
-118.4779131|33.7350786
-118.4482588|33.7350796
-118.4979858|33.7350801
-118.5025702|33.7350808
-118.4979945|33.7350869
-118.4988409|33.7350874
-118.5023923|33.7350967
-118.4778706|33.735099399999996
-118.502557|33.7351026
-118.502369|33.7351035
-118.4996205|33.7351052
-118.5026278|33.7351071
-118.4778617|33.7351071
-118.5024097|33.7351071
-118.5025205|33.7351092
-118.4481831|33.735113399999996
-118.4978676|33.7351142
-118.4806047|33.7351172
-118.4992092|33.735121299999996
-118.501836|33.7351216
-118.4440401|33.7351241
-118.4806152|33.7351296
-118.5025226|33.735135799999995
-118.4998691|33.7351409
